"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
44,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
44,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-2
44,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
44,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
44,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,NA
44,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
44,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
44,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",1,1
44,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
44,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
44,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,NA
44,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
44,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
44,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
44,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,-1
44,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,-1
44,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA
44,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
44,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,-1
44,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,-1
44,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
44,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
44,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
44,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,0
45,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
45,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
45,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",0,NA
45,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
45,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
45,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
45,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
45,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
45,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
45,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
45,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
45,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
45,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2
45,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,2
45,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
45,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
45,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
45,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
45,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",0,NA
45,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
45,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
45,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
45,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,NA
45,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",0,NA
45,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0
45,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0
45,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
45,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
45,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA
45,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
45,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
45,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
46,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
46,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
46,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,0
46,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,0
46,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
46,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
46,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
46,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
46,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,2
46,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,2
46,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,0
46,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,0
46,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
46,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
46,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
46,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
46,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
46,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
46,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1
46,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,1
46,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
46,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
46,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
46,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
46,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
46,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
46,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
46,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
46,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
46,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
46,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
46,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
47,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,0
47,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,0
47,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,NA
47,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",0,NA
47,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,NA
47,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
47,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1
47,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,1
47,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA
47,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
47,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,2
47,"Expression","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
47,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2
47,"Expression","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,2
47,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
47,"Expression","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
47,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
47,"Expression","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
47,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
47,"Expression","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0
47,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
47,"Expression","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
47,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1
47,"Expression","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1
47,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
47,"Expression","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
47,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA
47,"Expression","Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA
47,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
47,"Expression","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
47,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,0
47,"Expression","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
48,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
48,"Expression","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
48,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
48,"Expression","Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,1
48,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
48,"Expression","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
48,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
48,"Expression","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,2
48,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
48,"Expression","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
