"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
268,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
268,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
268,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
268,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
268,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1
268,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,1
268,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1
268,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1
268,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0
268,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0
269,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
269,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
269,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
269,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
269,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
269,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
269,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1
269,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1
269,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,1
269,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,1
269,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2
269,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2
269,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2
269,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,2
269,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
269,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
269,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,0
269,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,0
269,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
269,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
269,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
269,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
269,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1
269,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1
269,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
269,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
269,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1
269,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,1
269,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
269,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
269,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
269,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
270,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
270,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
270,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1
270,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1
270,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
270,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
270,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,2
270,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",2,2
270,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1
270,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1
270,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
270,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
270,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA
270,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA
270,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2
270,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2
270,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
270,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
270,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1
270,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1
270,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
270,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
270,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,2
270,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,2
270,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-1
270,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-1
270,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,1
270,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,1
270,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
270,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
270,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
270,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
271,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
271,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
271,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,0
271,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,0
271,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,1
271,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,1
271,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
271,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
271,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
271,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-2
271,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,0
271,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,0
271,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,1
271,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,1
271,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,2
271,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,2
271,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,NA
271,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
271,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0
271,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
271,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,1
271,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",2,1
271,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,2
271,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,2
271,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2
271,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2
271,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,-1
271,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-1
271,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
271,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
271,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1
271,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",1,1
272,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,NA
272,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
272,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
272,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
272,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
272,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
272,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
272,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
272,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,1
272,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,1
272,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
272,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
272,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,1
272,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,1
272,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
272,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
272,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,0
272,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,0
272,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0
272,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,0
