"PID","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection","Age","Age_4_TEXT","Gender","Gender_5_TEXT","Relationship_Status","Income","Education","Race","Race_9_TEXT","Ladder_Community_1_x","Ladder_Community_1_y","Ladder_Community"
349,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,-1,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,-1,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,-2,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-2,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
349,"Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0,4,41,1,NA,4,5,6,"2",NA,242,129,"Region #7"
350,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,-1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",2,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,NA,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",3,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
350,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0,4,46,2,NA,9,6,8,"7",NA,145,237,"Region #3"
351,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,-1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,-2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
351,"Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0,4,32,2,NA,4,4,2,"7",NA,171,259,"Other"
352,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Engaging","Respect","Positive","Experience",4,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
352,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0,4,31,2,NA,4,2,5,"3",NA,171,191,"Region #5"
353,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",2,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,NA,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Engaging","Respect","Positive","Experience",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
353,"Transactional","Stranger","Engaging","Respect","Positive","Expression",1,0,4,29,2,NA,3,7,8,"7",NA,229,154,"Region #6"
354,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,NA,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
354,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,51,1,NA,2,3,4,"7",NA,171,218,"Region #4"
